E,LDOS
 -0.49760000000000004      ,  0.37178617023991950     
 -0.49706666666666671      ,  0.37389060391540024     
 -0.49653333333333333      ,  0.37601525681257725     
 -0.49600000000000005      ,  0.37816039865481504     
 -0.49546666666666672      ,  0.38032630372652826     
 -0.49493333333333334      ,  0.38251325096600131     
 -0.49440000000000001      ,  0.38472152406040605     
 -0.49386666666666668      ,  0.38695141154307439     
 -0.49333333333333340      ,  0.38920320689309196     
 -0.49280000000000002      ,  0.39147720863726859     
 -0.49226666666666669      ,  0.39377372045454706     
 -0.49173333333333336      ,  0.39609305128293676     
 -0.49120000000000003      ,  0.39843551542901351     
 -0.49066666666666670      ,  0.40080143268007351     
 -0.49013333333333337      ,  0.40319112841900984     
 -0.48960000000000004      ,  0.40560493374198703     
 -0.48906666666666671      ,  0.40804318557898739     
 -0.48853333333333337      ,  0.41050622681731436     
 -0.48800000000000004      ,  0.41299440642812624     
 -0.48746666666666671      ,  0.41550807959610109     
 -0.48693333333333338      ,  0.41804760785229711     
 -0.48640000000000000      ,  0.42061335921031850     
 -0.48586666666666667      ,  0.42320570830586846     
 -0.48533333333333339      ,  0.42582503653978859     
 -0.48480000000000006      ,  0.42847173222468721     
 -0.48426666666666668      ,  0.43114619073524163     
 -0.48373333333333335      ,  0.43384881466230463     
 -0.48320000000000002      ,  0.43658001397090412     
 -0.48266666666666669      ,  0.43934020616225344     
 -0.48213333333333336      ,  0.44212981643988442     
 -0.48160000000000003      ,  0.44494927788003197     
 -0.48106666666666670      ,  0.44779903160638251     
 -0.48053333333333337      ,  0.45067952696931191     
 -0.48000000000000004      ,  0.45359122172975536     
 -0.47946666666666671      ,  0.45653458224782917     
 -0.47893333333333338      ,  0.45951008367635382     
 -0.47840000000000005      ,  0.46251821015942290     
 -0.47786666666666666      ,  0.46555945503614921     
 -0.47733333333333339      ,  0.46863432104977204     
 -0.47680000000000006      ,  0.47174332056224555     
 -0.47626666666666667      ,  0.47488697577451261     
 -0.47573333333333334      ,  0.47806581895259193     
 -0.47520000000000001      ,  0.48128039265968758     
 -0.47466666666666674      ,  0.48453124999447567     
 -0.47413333333333335      ,  0.48781895483577015     
 -0.47360000000000002      ,  0.49114408209375149     
 -0.47306666666666669      ,  0.49450721796795788     
 -0.47253333333333336      ,  0.49790896021224612     
 -0.47200000000000003      ,  0.50134991840693410     
 -0.47146666666666670      ,  0.50483071423834103     
 -0.47093333333333337      ,  0.50835198178595120     
 -0.47040000000000004      ,  0.51191436781744515     
 -0.46986666666666665      ,  0.51551853209182497     
 -0.46933333333333338      ,  0.51916514767088984     
 -0.46880000000000005      ,  0.52285490123933487     
 -0.46826666666666672      ,  0.52658849343371505     
 -0.46773333333333333      ,  0.53036663918056326     
 -0.46720000000000000      ,  0.53419006804395919     
 -0.46666666666666673      ,  0.53805952458282091     
 -0.46613333333333334      ,  0.54197576871825726     
 -0.46560000000000001      ,  0.54593957611124866     
 -0.46506666666666668      ,  0.54995173855105073     
 -0.46453333333333335      ,  0.55401306435459030     
 -0.46400000000000002      ,  0.55812437877726195     
 -0.46346666666666669      ,  0.56228652443544036     
 -0.46293333333333336      ,  0.56650036174112639     
 -0.46240000000000003      ,  0.57076676934908055     
 -0.46186666666666670      ,  0.57508664461687065     
 -0.46133333333333337      ,  0.57946090407823270     
 -0.46080000000000004      ,  0.58389048393019138     
 -0.46026666666666671      ,  0.58837634053437038     
 -0.45973333333333338      ,  0.59291945093296972     
 -0.45920000000000000      ,  0.59752081337987739     
 -0.45866666666666672      ,  0.60218144788741290     
 -0.45813333333333334      ,  0.60690239678922664     
 -0.45760000000000001      ,  0.61168472531986751     
 -0.45706666666666673      ,  0.61652952221158319     
 -0.45653333333333335      ,  0.62143790030892287     
 -0.45600000000000007      ,  0.62641099720171778     
 -0.45546666666666669      ,  0.63144997587707785     
 -0.45493333333333336      ,  0.63655602539101064     
 -0.45440000000000008      ,  0.64173036156033381     
 -0.45386666666666670      ,  0.64697422767557611     
 -0.45333333333333337      ,  0.65228889523551625     
 -0.45279999999999998      ,  0.65767566470417804     
 -0.45226666666666671      ,  0.66313586629094823     
 -0.45173333333333338      ,  0.66867086075467008     
 -0.45119999999999999      ,  0.67428204023249083     
 -0.45066666666666672      ,  0.67997082909430684     
 -0.45013333333333333      ,  0.68573868482370459     
 -0.44960000000000006      ,  0.69158709892626913     
 -0.44906666666666673      ,  0.69751759786622824     
 -0.44853333333333334      ,  0.70353174403239160     
 -0.44800000000000006      ,  0.70963113673438760     
 -0.44746666666666668      ,  0.71581741323026638     
 -0.44693333333333335      ,  0.72209224978652053     
 -0.44640000000000007      ,  0.72845736277168671     
 -0.44586666666666669      ,  0.73491450978465522     
 -0.44533333333333336      ,  0.74146549081892743     
 -0.44479999999999997      ,  0.74811214946404425     
 -0.44426666666666670      ,  0.75485637414552298     
 -0.44373333333333337      ,  0.76170009940460692     
 -0.44320000000000004      ,  0.76864530721925295     
 -0.44266666666666671      ,  0.77569402836779378     
 -0.44213333333333332      ,  0.78284834383678503     
 -0.44160000000000005      ,  0.79011038627456598     
 -0.44106666666666672      ,  0.79748234149219155     
 -0.44053333333333333      ,  0.80496645001336131     
 -0.44000000000000006      ,  0.81256500867511428     
 -0.43946666666666667      ,  0.82028037228106443     
 -0.43893333333333334      ,  0.82811495530904045     
 -0.43840000000000007      ,  0.83607123367508307     
 -0.43786666666666668      ,  0.84415174655576131     
 -0.43733333333333335      ,  0.85235909827091283     
 -0.43680000000000002      ,  0.86069596022893446     
 -0.43626666666666669      ,  0.86916507293686096     
 -0.43573333333333342      ,  0.87776924807753320     
 -0.43520000000000003      ,  0.88651137065621910     
 -0.43466666666666670      ,  0.89539440121919955     
 -0.43413333333333332      ,  0.90442137814684409     
 -0.43360000000000004      ,  0.91359542002382954     
 -0.43306666666666671      ,  0.92291972808925604     
 -0.43253333333333333      ,  0.93239758876948875     
 -0.43200000000000005      ,  0.94203237629663605     
 -0.43146666666666667      ,  0.95182755541574049     
 -0.43093333333333333      ,  0.96178668418377322     
 -0.43040000000000006      ,  0.97191341686371668     
 -0.42986666666666667      ,  0.98221150691702674     
 -0.42933333333333340      ,  0.99268481009800191     
 -0.42880000000000001      ,   1.0033372876535602     
 -0.42826666666666668      ,   1.0141730096321513     
 -0.42773333333333341      ,   1.0251961583055900     
 -0.42720000000000002      ,   1.0364110317077369     
 -0.42666666666666669      ,   1.0478220472940012     
 -0.42613333333333331      ,   1.0594337457259411     
 -0.42560000000000003      ,   1.0712507947850847     
 -0.42506666666666670      ,   1.0832779934205072     
 -0.42453333333333337      ,   1.0955202759345652     
 -0.42400000000000004      ,   1.1079827163114817     
 -0.42346666666666666      ,   1.1206705326935378     
 -0.42293333333333338      ,   1.1335890920096807     
 -0.42240000000000005      ,   1.1467439147616343     
 -0.42186666666666667      ,   1.1601406799724410     
 -0.42133333333333339      ,   1.1737852303028222     
 -0.42080000000000001      ,   1.1876835773404775     
 -0.42026666666666668      ,   1.2018419070678195     
 -0.41973333333333340      ,   1.2162665855135653     
 -0.41920000000000002      ,   1.2309641645937317     
 -0.41866666666666669      ,   1.2459413881476291     
 -0.41813333333333336      ,   1.2612051981745309     
 -0.41760000000000003      ,   1.2767627412766516     
 -0.41706666666666675      ,   1.2926213753141547     
 -0.41653333333333337      ,   1.3087886762778815     
 -0.41600000000000004      ,   1.3252724453853673     
 -0.41546666666666665      ,   1.3420807164058630     
 -0.41493333333333338      ,   1.3592217632196930     
 -0.41440000000000005      ,   1.3767041076174322     
 -0.41386666666666666      ,   1.3945365273439925     
 -0.41333333333333339      ,   1.4127280643926130     
 -0.41280000000000000      ,   1.4312880335534850     
 -0.41226666666666667      ,   1.4502260312212540     
 -0.41173333333333340      ,   1.4695519444654843     
 -0.41120000000000001      ,   1.4892759603674885     
 -0.41066666666666674      ,   1.5094085756264528     
 -0.41013333333333335      ,   1.5299606064372271     
 -0.40960000000000002      ,   1.5509431986411497     
 -0.40906666666666675      ,   1.5723678381507369     
 -0.40853333333333336      ,   1.5942463616477962     
 -0.40800000000000003      ,   1.6165909675534718     
 -0.40746666666666664      ,   1.6394142272675352     
 -0.40693333333333337      ,   1.6627290966725661     
 -0.40640000000000004      ,   1.6865489278971524     
 -0.40586666666666665      ,   1.7108874813302499     
 -0.40533333333333338      ,   1.7357589378767424     
 -0.40479999999999999      ,   1.7611779114418977     
 -0.40426666666666672      ,   1.7871594616295350     
 -0.40373333333333339      ,   1.8137191066360068     
 -0.40320000000000000      ,   1.8408728363183193     
 -0.40266666666666673      ,   1.8686371254112801     
 -0.40213333333333334      ,   1.8970289468642221     
 -0.40160000000000001      ,   1.9260657852630274     
 -0.40106666666666674      ,   1.9557656502980953     
 -0.40053333333333335      ,   1.9861470902331051     
 -0.40000000000000002      ,   2.0172292053227756     
 -0.39946666666666669      ,   2.0490316611208890     
 -0.39893333333333336      ,   2.0815747016117929     
 -0.39840000000000003      ,   2.1148791620898013     
 -0.39786666666666670      ,   2.1489664817013536     
 -0.39733333333333337      ,   2.1838587155539226     
 -0.39679999999999999      ,   2.2195785462840520     
 -0.39626666666666671      ,   2.2561492949637385     
 -0.39573333333333338      ,   2.2935949312102424     
 -0.39520000000000000      ,   2.3319400823485292     
 -0.39466666666666672      ,   2.3712100414586028     
 -0.39413333333333334      ,   2.4114307741207668     
 -0.39360000000000001      ,   2.4526289236514209     
 -0.39306666666666673      ,   2.4948318145994808     
 -0.39253333333333335      ,   2.5380674542484796     
 -0.39200000000000007      ,   2.5823645318430990     
 -0.39146666666666668      ,   2.6277524152291694     
 -0.39093333333333335      ,   2.6742611445648019     
 -0.39039999999999997      ,   2.7219214227257136     
 -0.38986666666666669      ,   2.7707646019907157     
 -0.38933333333333336      ,   2.8208226665533358     
 -0.38879999999999998      ,   2.8721282103618972     
 -0.38826666666666670      ,   2.9247144097445972     
 -0.38773333333333332      ,   2.9786149902260783     
 -0.38719999999999999      ,   3.0338641868890157     
 -0.38666666666666671      ,   3.0904966975782311     
 -0.38613333333333333      ,   3.1485476281849185     
 -0.38560000000000005      ,   3.2080524291857588     
 -0.38506666666666667      ,   3.2690468225463074     
 -0.38453333333333334      ,   3.3315667180287232     
 -0.38400000000000006      ,   3.3956481178735380     
 -0.38346666666666668      ,   3.4613270087520607     
 -0.38293333333333335      ,   3.5286392398119992     
 -0.38239999999999996      ,   3.5976203855649485     
 -0.38186666666666669      ,   3.6683055922905394     
 -0.38133333333333336      ,   3.7407294065612948     
 -0.38079999999999997      ,   3.8149255844242149     
 -0.38026666666666670      ,   3.8909268797147130     
 -0.37973333333333331      ,   3.9687648099240085     
 -0.37920000000000004      ,   4.0484693980000586     
 -0.37866666666666671      ,   4.1300688884339127     
 -0.37813333333333332      ,   4.2135894359740886     
 -0.37760000000000005      ,   4.2990547653249465     
 -0.37706666666666666      ,   4.3864858002263603     
 -0.37653333333333333      ,   4.4759002603860853     
 -0.37600000000000006      ,   4.5673122248514488     
 -0.37546666666666667      ,   4.6607316605681310     
 -0.37493333333333334      ,   4.7561639150899770     
 -0.37440000000000001      ,   4.8536091726838988     
 -0.37386666666666668      ,   4.9530618734246641     
 -0.37333333333333335      ,   5.0545100953078483     
 -0.37280000000000002      ,   5.1579348999331796     
 -0.37226666666666669      ,   5.2633096429346287     
 -0.37173333333333330      ,   5.3705992510680680     
 -0.37120000000000003      ,   5.4797594687192666     
 -0.37066666666666670      ,   5.5907360775721671     
 -0.37013333333333331      ,   5.7034640942843060     
 -0.36960000000000004      ,   5.8178669522556694     
 -0.36906666666666665      ,   5.9338556749477629     
 -0.36853333333333332      ,   6.0513280497038293     
 -0.36800000000000005      ,   6.1701678126303703     
 -0.36746666666666666      ,   6.2902438568022401     
 -0.36693333333333339      ,   6.4114094778245034     
 -0.36640000000000000      ,   6.5335016725879287     
 -0.36586666666666667      ,   6.6563405088444858     
 -0.36533333333333340      ,   6.7797285849496598     
 -0.36480000000000001      ,   6.9034506007000882     
 -0.36426666666666668      ,   7.0272730615605852     
 -0.36373333333333330      ,   7.1509441396333333     
 -0.36320000000000002      ,   7.2741937153745546     
 -0.36266666666666669      ,   7.3967336242074904     
 -0.36213333333333331      ,   7.5182581317040711     
 -0.36160000000000003      ,   7.6384446598053470     
 -0.36106666666666665      ,   7.7569547845246554     
 -0.36053333333333337      ,   7.8734355226377772     
 -0.36000000000000004      ,   7.9875209209536919     
 -0.35946666666666666      ,   8.0988339568379129     
 -0.35893333333333338      ,   8.2069887527374998     
 -0.35840000000000000      ,   8.3115931005814030     
 -0.35786666666666667      ,   8.4122512842057144     
 -0.35733333333333339      ,   8.5085671795444107     
 -0.35680000000000001      ,   8.6001476034492850     
 -0.35626666666666668      ,   8.6866058729384736     
 -0.35573333333333329      ,   8.7675655277499605     
 -0.35520000000000002      ,   8.8426641606615117     
 -0.35466666666666669      ,   8.9115572925290039     
 -0.35413333333333336      ,   8.9739222227876070     
 -0.35360000000000003      ,   9.0294617816397356     
 -0.35306666666666664      ,   9.0779079076566109     
 -0.35253333333333337      ,   9.1190249743223735     
 -0.35200000000000004      ,   9.1526127913325990     
 -0.35146666666666665      ,   9.1785092112918374     
 -0.35093333333333337      ,   9.1965922797951389     
 -0.35039999999999999      ,   9.2067818765397096     
 -0.34986666666666666      ,   9.2090408067978338     
 -0.34933333333333338      ,   9.2033753158722202     
 -0.34880000000000000      ,   9.1898350135426892     
 -0.34826666666666667      ,   9.1685122104249999     
 -0.34773333333333334      ,   9.1395406829990957     
 -0.34720000000000001      ,   9.1030938982211200     
 -0.34666666666666673      ,   9.0593827415576182     
 -0.34613333333333335      ,   9.0086528034818887     
 -0.34560000000000002      ,   8.9511812885622035     
 -0.34506666666666663      ,   8.8872736179800924     
 -0.34453333333333336      ,   8.8172598004960392     
 -0.34400000000000003      ,   8.7414906485140165     
 -0.34346666666666664      ,   8.6603339150884580     
 -0.34293333333333337      ,   8.5741704246704060     
 -0.34239999999999998      ,   8.4833902654031235     
 -0.34186666666666671      ,   8.3883891041976533     
 -0.34133333333333338      ,   8.2895646780394383     
 -0.34079999999999999      ,   8.1873135063938562     
 -0.34026666666666672      ,   8.0820278605871660     
 -0.33973333333333333      ,   7.9740930169914330     
 -0.33920000000000000      ,   7.8638848120635396     
 -0.33866666666666673      ,   7.7517675090338631     
 -0.33813333333333334      ,   7.6380919785224624     
 -0.33760000000000001      ,   7.5231941887215017     
 -0.33706666666666663      ,   7.4073939951129759     
 -0.33653333333333335      ,   7.2909942150311098     
 -0.33600000000000002      ,   7.1742799687199419     
 -0.33546666666666669      ,   7.0575182658406108     
 -0.33493333333333336      ,   6.9409578145747322     
 -0.33439999999999998      ,   6.8248290294655671     
 -0.33386666666666670      ,   6.7093442138311792     
 -0.33333333333333337      ,   6.5946978928678037     
 -0.33279999999999998      ,   6.4810672743286775     
 -0.33226666666666671      ,   6.3686128148104926     
 -0.33173333333333332      ,   6.2574788711071800     
 -0.33119999999999999      ,   6.1477944177177992     
 -0.33066666666666672      ,   6.0396738133363526     
 -0.33013333333333333      ,   5.9332176009524735     
 -0.32960000000000000      ,   5.8285133279892962     
 -0.32906666666666667      ,   5.7256363746612049     
 -0.32853333333333334      ,   5.6246507804161308     
 -0.32800000000000007      ,   5.5256100599063833     
 -0.32746666666666668      ,   5.4285580013966301     
 -0.32693333333333335      ,   5.3335294418547150     
 -0.32639999999999997      ,   5.2405510141757254     
 -0.32586666666666669      ,   5.1496418630640823     
 -0.32533333333333336      ,   5.0608143270421602     
 -0.32479999999999998      ,   4.9740745848756145     
 -0.32426666666666670      ,   4.8894232654105254     
 -0.32373333333333332      ,   4.8068560204151858     
 -0.32319999999999999      ,   4.7263640605198676     
 -0.32266666666666671      ,   4.6479346547577345     
 -0.32213333333333333      ,   4.5715515945439300     
 -0.32160000000000005      ,   4.4971956231910788     
 -0.32106666666666667      ,   4.4248448322615976     
 -0.32053333333333334      ,   4.3544750262061092     
 -0.32000000000000006      ,   4.2860600568404088     
 -0.31946666666666668      ,   4.2195721292797046     
 -0.31893333333333335      ,   4.1549820809820472     
 -0.31839999999999996      ,   4.0922596355595751     
 -0.31786666666666669      ,   4.0313736330029499     
 -0.31733333333333336      ,   3.9722922379312733     
 -0.31680000000000003      ,   3.9149831274358173     
 -0.31626666666666670      ,   3.8594136600299325     
 -0.31573333333333331      ,   3.8055510271539794     
 -0.31520000000000004      ,   3.7533623886166376     
 -0.31466666666666671      ,   3.7028149932810943     
 -0.31413333333333332      ,   3.6538762862317551     
 -0.31360000000000005      ,   3.6065140035824443     
 -0.31306666666666666      ,   3.5606962560135873     
 -0.31253333333333333      ,   3.5163916020536168     
 -0.31200000000000006      ,   3.4735691120494407     
 -0.31146666666666667      ,   3.4321984237029390     
 -0.31093333333333334      ,   3.3922497899857000     
 -0.31040000000000001      ,   3.3536941201820363     
 -0.30986666666666668      ,   3.3165030147517882     
 -0.30933333333333340      ,   3.2806487946491254     
 -0.30880000000000002      ,   3.2461045256813743     
 -0.30826666666666669      ,   3.2128440384435182     
 -0.30773333333333330      ,   3.1808419443181699     
 -0.30720000000000003      ,   3.1500736479889158     
 -0.30666666666666670      ,   3.1205153568753645     
 -0.30613333333333331      ,   3.0921440878622213     
 -0.30560000000000004      ,   3.0649376716607466     
 -0.30506666666666665      ,   3.0388747551103950     
 -0.30453333333333332      ,   3.0139348016996679     
 -0.30400000000000005      ,   2.9900980905591585     
 -0.30346666666666666      ,   2.9673457141557975     
 -0.30293333333333339      ,   2.9456595748952616     
 -0.30240000000000000      ,   2.9250223808194495     
 -0.30186666666666667      ,   2.9054176405675562     
 -0.30133333333333340      ,   2.8868296577526475     
 -0.30080000000000001      ,   2.8692435248900092     
 -0.30026666666666668      ,   2.8526451170003515     
 -0.29973333333333330      ,   2.8370210849974948     
 -0.29920000000000002      ,   2.8223588489593401     
 -0.29866666666666675      ,   2.8086465913702079     
 -0.29813333333333336      ,   2.7958732504131700     
 -0.29759999999999998      ,   2.7840285133825775     
 -0.29706666666666670      ,   2.7731028102790174     
 -0.29653333333333332      ,   2.7630873076419613     
 -0.29600000000000004      ,   2.7539739026690215     
 -0.29546666666666666      ,   2.7457552176647422     
 -0.29493333333333338      ,   2.7384245948567174     
 -0.29440000000000000      ,   2.7319760916117972     
 -0.29386666666666672      ,   2.7264044760810155     
 -0.29333333333333333      ,   2.7217052232974517     
 -0.29279999999999995      ,   2.7178745117478087     
 -0.29226666666666667      ,   2.7149092204348695     
 -0.29173333333333329      ,   2.7128069264447405     
 -0.29120000000000001      ,   2.7115659030298267     
 -0.29066666666666674      ,   2.7111851182155111     
 -0.29013333333333335      ,   2.7116642339357178     
 -0.28960000000000008      ,   2.7130036056998827     
 -0.28906666666666669      ,   2.7152042827911136     
 -0.28853333333333331      ,   2.7182680089926503     
 -0.28800000000000003      ,   2.7221972238371235     
 -0.28746666666666665      ,   2.7269950643700733     
 -0.28693333333333337      ,   2.7326653674167427     
 -0.28639999999999999      ,   2.7392126723375991     
 -0.28586666666666671      ,   2.7466422242552890     
 -0.28533333333333333      ,   2.7549599777319846     
 -0.28480000000000005      ,   2.7641726008725627     
 -0.28426666666666667      ,   2.7742874798249519     
 -0.28373333333333328      ,   2.7853127236446196     
 -0.28320000000000001      ,   2.7972571694854573     
 -0.28266666666666673      ,   2.8101303880740645     
 -0.28213333333333335      ,   2.8239426894186161     
 -0.28160000000000007      ,   2.8387051286973013     
 -0.28106666666666669      ,   2.8544295122642760     
 -0.28053333333333330      ,   2.8711284037033762     
 -0.28000000000000003      ,   2.8888151298515337     
 -0.27946666666666664      ,   2.9075037867043507     
 -0.27893333333333337      ,   2.9272092451060998     
 -0.27839999999999998      ,   2.9479471561152253     
 -0.27786666666666671      ,   2.9697339559237785     
 -0.27733333333333343      ,   2.9925868701957996     
 -0.27680000000000005      ,   3.0165239176744705     
 -0.27626666666666666      ,   3.0415639128914917     
 -0.27573333333333327      ,   3.0677264677941323     
 -0.27520000000000000      ,   3.0950319920854796     
 -0.27466666666666673      ,   3.1235016920521015     
 -0.27413333333333334      ,   3.1531575676294810     
 -0.27360000000000007      ,   3.1840224074300192     
 -0.27306666666666668      ,   3.2161197814306290     
 -0.27253333333333329      ,   3.2494740309861121     
 -0.27200000000000002      ,   3.2841102558021151     
 -0.27146666666666663      ,   3.3200542974654876     
 -0.27093333333333336      ,   3.3573327190914553     
 -0.27039999999999997      ,   3.3959727806058466     
 -0.26986666666666670      ,   3.4360024091357437     
 -0.26933333333333342      ,   3.4774501639347348     
 -0.26880000000000004      ,   3.5203451952177485     
 -0.26826666666666665      ,   3.5647171962265998     
 -0.26773333333333327      ,   3.6105963477902088     
 -0.26719999999999999      ,   3.6580132545828676     
 -0.26666666666666672      ,   3.7069988722209146     
 -0.26613333333333333      ,   3.7575844242721699     
 -0.26560000000000006      ,   3.8098013081840016     
 -0.26506666666666667      ,   3.8636809890664732     
 -0.26453333333333340      ,   3.9192548801949032     
 -0.26400000000000001      ,   3.9765542090257098     
 -0.26346666666666663      ,   4.0356098674477003     
 -0.26293333333333335      ,   4.0964522449229852     
 -0.26239999999999997      ,   4.1591110431064005     
 -0.26186666666666669      ,   4.2236150704724862     
 -0.26133333333333342      ,   4.2899920154284326     
 -0.26080000000000003      ,   4.3582681963492567     
 -0.26026666666666665      ,   4.4284682869450718     
 -0.25973333333333337      ,   4.5006150153602427     
 -0.25919999999999999      ,   4.5747288354161899     
 -0.25866666666666671      ,   4.6508275684480349     
 -0.25813333333333333      ,   4.7289260142563103     
 -0.25760000000000005      ,   4.8090355298030012     
 -0.25706666666666667      ,   4.8911635744360114     
 -0.25653333333333339      ,   4.9753132206313975     
 -0.25600000000000001      ,   5.0614826295106541     
 -0.25546666666666662      ,   5.1496644907252307     
 -0.25493333333333335      ,   5.2398454267156040     
 -0.25439999999999996      ,   5.3320053618531578     
 -0.25386666666666668      ,   5.4261168575708654     
 -0.25333333333333341      ,   5.5221444152931358     
 -0.25280000000000002      ,   5.6200437497909226     
 -0.25226666666666675      ,   5.7197610365258971     
 -0.25173333333333336      ,   5.8212321376100089     
 -0.25119999999999998      ,   5.9243818121955467     
 -0.25066666666666670      ,   6.0291229184280688     
 -0.25013333333333332      ,   6.1353556155305222     
 -0.24960000000000004      ,   6.2429665761332993     
 -0.24906666666666666      ,   6.3518282206042160     
 -0.24853333333333338      ,   6.4617979868368680     
 -0.24800000000000000      ,   6.5727176506949272     
 -0.24746666666666661      ,   6.6844127140363137     
 -0.24693333333333334      ,   6.7966918789046966     
 -0.24639999999999995      ,   6.9093466280072278     
 -0.24586666666666668      ,   7.0221509329240055     
 -0.24533333333333340      ,   7.1348611125299115     
 -0.24480000000000002      ,   7.2472158647562166     
 -0.24426666666666674      ,   7.3589364949798988     
 -0.24373333333333336      ,   7.4697273638957968     
 -0.24319999999999997      ,   7.5792765765976995     
 -0.24266666666666670      ,   7.6872569326751057     
 -0.24213333333333331      ,   7.7933271543360751     
 -0.24160000000000004      ,   7.8971334058335687     
 -0.24106666666666665      ,   7.9983111127692572     
 -0.24053333333333338      ,   8.0964870841749139     
 -0.23999999999999999      ,   8.1912819336800879     
 -0.23946666666666672      ,   8.2823127886566983     
 -0.23893333333333333      ,   8.3691962681478405     
 -0.23839999999999995      ,   8.4515517018416073     
 -0.23786666666666667      ,   8.5290045536143406     
 -0.23733333333333340      ,   8.6011900045505083     
 -0.23680000000000001      ,   8.6677566422067738     
 -0.23626666666666674      ,   8.7283701956038513     
 -0.23573333333333335      ,   8.7827172493867653     
 -0.23519999999999996      ,   8.8305088661611535     
 -0.23466666666666669      ,   8.8714840435220772     
 -0.23413333333333330      ,   8.9054129320059356     
 -0.23360000000000003      ,   8.9320997422963160     
 -0.23306666666666664      ,   8.9513852745768663     
 -0.23253333333333337      ,   8.9631490099026028     
 -0.23200000000000010      ,   8.9673107126918286     
 -0.23146666666666671      ,   8.9638315046337382     
 -0.23093333333333332      ,   8.9527143830670006     
 -0.23039999999999994      ,   8.9340041707236093     
 -0.22986666666666666      ,   8.9077868981014969     
 -0.22933333333333339      ,   8.8741886340471918     
 -0.22880000000000000      ,   8.8333737938185664     
 -0.22826666666666673      ,   8.7855429664162479     
 -0.22773333333333334      ,   8.7309303138475656     
 -0.22720000000000007      ,   8.6698006038413951     
 -0.22666666666666668      ,   8.6024459440955887     
 -0.22613333333333330      ,   8.5291822902705476     
 -0.22560000000000002      ,   8.4503458016154838     
 -0.22506666666666664      ,   8.3662891174277458     
 -0.22453333333333336      ,   8.2773776246923259     
 -0.22400000000000009      ,   8.1839857825086337     
 -0.22346666666666670      ,   8.0864935626250940     
 -0.22293333333333332      ,   7.9852830579391378     
 -0.22239999999999993      ,   7.8807353025707672     
 -0.22186666666666666      ,   7.7732273384553423     
 -0.22133333333333338      ,   7.6631295546756713     
 -0.22080000000000000      ,   7.5508033172717717     
 -0.22026666666666672      ,   7.4365988992847427     
 -0.21973333333333334      ,   7.3208537135091607     
 -0.21920000000000006      ,   7.2038908439918972     
 -0.21866666666666668      ,   7.0860178668087670     
 -0.21813333333333329      ,   6.9675259461183288     
 -0.21760000000000002      ,   6.8486891879254665     
 -0.21706666666666663      ,   6.7297642313508295     
 -0.21653333333333336      ,   6.6109900554267993     
 -0.21600000000000008      ,   6.4925879784406488     
 -0.21546666666666670      ,   6.3747618265249573     
 -0.21493333333333331      ,   6.2576982484473627     
 -0.21440000000000003      ,   6.1415671542742949     
 -0.21386666666666665      ,   6.0265222566758183     
 -0.21333333333333337      ,   5.9127016950073257     
 -0.21279999999999999      ,   5.8002287238629577     
 -0.21226666666666671      ,   5.6892124494754208     
 -0.21173333333333333      ,   5.5797485990678357     
 -0.21120000000000005      ,   5.4719203100004643     
 -0.21066666666666667      ,   5.3657989272491573     
 -0.21013333333333328      ,   5.2614447993780660     
 -0.20960000000000001      ,   5.1589080646959555     
 -0.20906666666666662      ,   5.0582294207026619     
 -0.20853333333333335      ,   4.9594408712261968     
 -0.20800000000000007      ,   4.8625664468178531     
 -0.20746666666666669      ,   4.7676228950136448     
 -0.20693333333333341      ,   4.6746203379852718     
 -0.20640000000000003      ,   4.5835628959003500     
 -0.20586666666666664      ,   4.4944492749964899     
 -0.20533333333333337      ,   4.4072733199533127     
 -0.20479999999999998      ,   4.3220245306326532     
 -0.20426666666666671      ,   4.2386885436568775     
 -0.20373333333333332      ,   4.1572475796178647     
 -0.20320000000000005      ,   4.0776808569657783     
 -0.20266666666666666      ,   3.9999649738221366     
 -0.20213333333333339      ,   3.9240742591081825     
 -0.20160000000000000      ,   3.8499810944801021     
 -0.20106666666666662      ,   3.7776562086280814     
 -0.20053333333333334      ,   3.7070689455287815     
 -0.20000000000000007      ,   3.6381875082491875     
 -0.19946666666666668      ,   3.5709791798863537     
 -0.19893333333333341      ,   3.5054105231975710     
 -0.19840000000000002      ,   3.4414475604322412     
 -0.19786666666666664      ,   3.3790559348239810     
 -0.19733333333333336      ,   3.3182010551400816     
 -0.19679999999999997      ,   3.2588482246201051     
 -0.19626666666666670      ,   3.2009627555660969     
 -0.19573333333333331      ,   3.1445100707753793     
 -0.19520000000000004      ,   3.0894557929360027     
 -0.19466666666666677      ,   3.0357658230330182     
 -0.19413333333333338      ,   2.9834064087445369     
 -0.19359999999999999      ,   2.9323442037381486     
 -0.19306666666666661      ,   2.8825463187127149     
 -0.19253333333333333      ,   2.8339803649679260     
 -0.19200000000000006      ,   2.7866144912237973     
 -0.19146666666666667      ,   2.7404174143556679     
 -0.19093333333333340      ,   2.6953584446567218     
 -0.19040000000000001      ,   2.6514075061892957     
 -0.18986666666666663      ,   2.6085351527396856     
 -0.18933333333333335      ,   2.5667125798464534     
 -0.18879999999999997      ,   2.5259116333317087     
 -0.18826666666666669      ,   2.4861048147265712     
 -0.18773333333333331      ,   2.4472652839466957     
 -0.18720000000000003      ,   2.4093668595414357     
